Incident ID,Incident Date,State,City Or County,Address,# Victims Injured,# Victims Killed,# Subjects-Suspects Injured,# Subjects-Suspects Killed,# Subjects-Suspects Arrested,Operations
2201716,31-Dec-21,Mississippi,Gulfport,1200 block of Lewis Ave,3,4,0,0,6,N/A
2201535,31-Dec-21,Maryland,Capitol Heights,Cindy Ln,4,0,0,0,0,N/A
2201216,31-Dec-21,California,Los Angeles,10211 S. Avalon Blvd,6,0,0,0,0,N/A
2200968,30-Dec-21,Pennsylvania,Philadelphia,5100 block of Germantown Ave,6,0,1,0,1,N/A
2201052,30-Dec-21,Missouri,Kirksville,700 block of E Dodson St,1,3,0,0,2,N/A
2198521,27-Dec-21,Colorado,Denver,56 Broadway,2,5,0,1,0,N/A
2200720,27-Dec-21,Alabama,Mobile,3606 Moffett Rd,3,1,0,0,0,N/A
2198014,27-Dec-21,Ohio,Youngstown,2626 Tyrell Ave,3,1,0,0,2,N/A
2197178,26-Dec-21,Virginia,Clear Brook,I-81 S and Visitor Center Loop,4,0,0,1,0,N/A
2197391,26-Dec-21,Texas,Garland,730 W Walnut St,1,3,0,0,1,N/A
2198071,26-Dec-21,New York,Buffalo,1300 block of Jefferson Ave,4,0,0,0,0,N/A
2197421,26-Dec-21,Mississippi,Fayette,225 Community Dr,6,1,0,0,1,N/A
2197328,26-Dec-21,Pennsylvania,Philadelphia,800 block of W Clearfield St,4,0,0,0,0,N/A
2196827,25-Dec-21,Louisiana,Lafayette,2100 block of NE Evangeline Thruway,4,0,0,0,0,N/A
2196434,24-Dec-21,Georgia,Roswell,401 Huntington Dr,3,1,0,0,1,N/A
2196267,24-Dec-21,Pennsylvania,Pittsburgh,7300 block of Schoyer St,5,0,1,0,1,N/A
2196839,24-Dec-21,New York,Brooklyn,1031 Nostrand Ave,4,0,0,0,0,N/A
2193049,19-Dec-21,Illinois,Lovejoy (Brooklyn),213 Madison St,3,1,0,0,0,N/A
2191752,17-Dec-21,Maryland,Baltimore,600 block of Laurens St,3,1,0,0,1,N/A
2192046,17-Dec-21,Maryland,Baltimore,1300 block of W North Ave,4,1,0,0,1,N/A
2191683,17-Dec-21,Virginia,Portsmouth,4105 Portsmouth Blvd,4,0,0,0,0,N/A
2188999,13-Dec-21,California,Fresno,E Normal Ave and Mayfair Dr S,4,0,0,0,0,N/A
2188843,13-Dec-21,Pennsylvania,Philadelphia,3400 block of Emerald St,4,0,0,0,0,N/A
2188260,13-Dec-21,North Carolina,Durham,Eugene St and Mathison St,4,2,0,0,0,N/A
2187939,12-Dec-21,Mississippi,Bolton,6171 W. Northside Dr,6,0,0,0,0,N/A
2190367,12-Dec-21,Florida,Tampa,Alaska Ave,5,0,0,0,1,N/A
2187990,12-Dec-21,Texas,Baytown,1403 N Market Loop,13,1,0,0,0,N/A
2188066,12-Dec-21,Virginia,Woodbridge,13989 Jefferson Davis Hwy,4,0,0,0,0,N/A
2187027,11-Dec-21,Illinois,River Grove,3111 River Rd,3,1,0,0,0,N/A
2186517,10-Dec-21,Michigan,Lansing,Miller Rd and Cedar St,3,1,0,0,1,N/A
2187077,10-Dec-21,Florida,Orlando,Jefferson St and Garden Ave,5,0,0,0,0,N/A
2186696,10-Dec-21,North Carolina,Charlotte,3100 block of Marney Ave,5,0,0,0,1,N/A
2186858,9-Dec-21,Maryland,Capitol Heights,6700 Walker Mill Rd,4,0,0,0,0,N/A
2186246,9-Dec-21,Wisconsin,Beloit,1900 block of Porter Ave,5,1,0,0,0,N/A
2183667,6-Dec-21,Pennsylvania,Philadelphia,1500 block of N 29th St,4,0,0,0,0,N/A
2182789,5-Dec-21,Michigan,Detroit,5200 block of Marlborough St,2,2,0,0,0,N/A
2183120,5-Dec-21,Texas,El Paso,2910 Tularosa Ave,3,1,0,0,1,N/A
2181840,3-Dec-21,Tennessee,Memphis,3885 Elvis Presley Blvd,2,2,0,0,0,N/A
2181096,2-Dec-21,North Carolina,Elizabeth City,Perry St and Jordan St,3,3,0,0,2,N/A
2179099,30-Nov-21,Georgia,Rex,3600 block of Jervis Court,2,3,0,1,0,N/A
2178487,30-Nov-21,Michigan,Oxford,745 N Oxford Rd,7,4,0,0,1,N/A
2177268,28-Nov-21,Pennsylvania,Philadelphia,1300 block of S 50th St,4,0,0,0,0,N/A
2176922,28-Nov-21,Maryland,Baltimore,1300 block of North Montford Ave,7,0,0,0,0,N/A
2177300,28-Nov-21,Illinois,Evanston,1950 Green Bay Rd,4,1,0,0,0,N/A
2177416,28-Nov-21,California,Lancaster,3500 block of Garnet Lane,0,5,0,0,1,N/A
2176653,28-Nov-21,Colorado,Aurora,1500 block of Dayton St,5,0,0,0,0,N/A
2176667,27-Nov-21,New Jersey,Newark,900 block of Bergen St,3,1,0,0,0,N/A
2176058,26-Nov-21,Tennessee,Nashville,2815 Torbett St,4,2,0,1,1,N/A
2175329,25-Nov-21,Texas,San Antonio,4000 block of Sunrise Creek Dr,1,3,0,0,0,N/A
2175615,25-Nov-21,South Carolina,Green Sea,Long Branch Swamp Rd,4,0,0,0,0,N/A
2173531,23-Nov-21,Florida,Lehigh Acres,Cervantes St,4,0,0,0,0,N/A
2174033,23-Nov-21,Texas,Marshall,700 block of Cross St,3,1,0,0,1,N/A
2174685,22-Nov-21,North Carolina,Warsaw,101 Matthews St,2,2,0,0,0,N/A
2172178,21-Nov-21,New Jersey,Passaic,Howe Ave and Lafayette Ave,5,0,0,0,2,N/A
2172657,21-Nov-21,Louisiana,Baton Rouge,4888 Plank Rd,4,1,0,0,1,N/A
2171568,20-Nov-21,California,Fresno,3665 N Pleasant Ave,2,2,0,0,0,N/A
2172018,20-Nov-21,Illinois,Berwyn,6802 W 26th St,4,0,0,0,0,N/A
2170438,18-Nov-21,Maryland,Cambridge,700 block of Greenwood Ave,3,1,0,0,2,N/A
2169719,17-Nov-21,Illinois,East Saint Louis,8300 block of State St,3,1,0,0,0,N/A
2170140,17-Nov-21,New York,Newburgh,William St and Carson Ave,4,0,0,0,1,N/A
2169494,17-Nov-21,New York,Bronx,815 Burke Ave,3,1,0,0,0,N/A
2168989,17-Nov-21,Illinois,Chicago,1240 W Randolph St,4,0,0,0,0,N/A
2167778,15-Nov-21,New York,New York (Manhattan),101 W 141st St,4,0,0,0,0,N/A
2167297,15-Nov-21,Colorado,Aurora,1200 Nome St,6,0,0,0,4,N/A
2166673,14-Nov-21,Pennsylvania,Philadelphia,2700 block of N Howard St,6,0,0,0,0,N/A
2166768,14-Nov-21,Missouri,Columbia,19 N 5th St,5,0,0,1,1,N/A
2166953,14-Nov-21,Oregon,Chiloquin,990 Bronco Lane,2,2,0,0,1,N/A
2166750,14-Nov-21,Arizona,Tucson,1655 W Ajo Way,1,0,0,4,0,N/A
2166817,14-Nov-21,Alabama,Troy,803 US-231 S,5,1,0,0,0,N/A
2166055,13-Nov-21,North Carolina,Winston Salem (Winston-salem),400 block of Gregory St,4,0,0,0,1,N/A
2167889,13-Nov-21,Louisiana,Houma,100 block of Emma St,4,0,0,0,2,N/A
2165600,12-Nov-21,Virginia,Richmond,3050 Nine Mile Rd,2,2,0,0,4,N/A
2165535,12-Nov-21,Alabama,Birmingham,1100 block of 33rd St SW,2,2,0,0,1,N/A
2163306,9-Nov-21,New York,Rochester,Clifton St and Jefferson Ave,4,0,0,0,0,N/A
2163772,9-Nov-21,Louisiana,Hahnville (Killona),160 Killona Dr,4,1,0,0,1,N/A
2163617,9-Nov-21,South Dakota,Scotland,710 2nd St,2,3,0,0,1,N/A
2162196,8-Nov-21,Texas,Victoria,10700 FM 236,1,3,0,0,1,N/A
2162269,8-Nov-21,Pennsylvania,Philadelphia,200 block of E Louden St,4,0,0,0,0,N/A
2161323,7-Nov-21,Wisconsin,Kenosha,625 57th St,3,1,0,0,0,N/A
2161116,6-Nov-21,California,Oakley,33 Malicoat Ave,2,2,0,0,1,N/A
2160608,6-Nov-21,Texas,Marshall,510 S Alamo Blvd,6,0,0,0,2,N/A
2161078,6-Nov-21,California,Highland,26998 3rd St,4,0,0,0,0,N/A
2160838,5-Nov-21,California,Oakland,8400 block of International Blvd,3,1,0,0,0,N/A
2158417,3-Nov-21,Virginia,Norfolk,821 Whitaker Ln,2,3,0,0,1,N/A
2158524,3-Nov-21,Iowa,Des Moines,11300 block of E 15th St,4,0,0,0,0,N/A
2157991,2-Nov-21,Alabama,Mobile,4120 Government Blvd,4,0,0,0,1,N/A
2156175,1-Nov-21,Florida,Orlando,N Orange Ave and Wall St,4,0,0,0,0,N/A
2157206,1-Nov-21,Texas,San Antonio,1900 block of W Laurel St,4,0,0,0,0,N/A
2155369,31-Oct-21,Kentucky,Louisville,6210 Shepherdsville Rd,2,2,0,0,0,N/A
2155517,31-Oct-21,Colorado,Littleton (Lakewood),6200 block of Alameda Ave,2,2,0,0,0,N/A
2155428,31-Oct-21,Illinois,Flossmoor,3800 block of Ballantrae Way,3,1,0,0,0,N/A
2155282,31-Oct-21,Texas,Houston,1909 Schilder Dr,3,1,0,0,0,N/A
2155329,31-Oct-21,Illinois,Joliet,1018 E Jackson St,11,3,0,0,4,N/A
2156001,31-Oct-21,Texas,Fort Worth,3700 block of Lebow St,3,1,0,0,2,N/A
2154851,30-Oct-21,California,Gilroy,400 block of Las Animas Ave,2,2,0,0,1,N/A
2154422,30-Oct-21,Illinois,Decatur,1100 block of N Union St,4,0,0,0,0,N/A
2154441,30-Oct-21,Oklahoma,Oklahoma City,NW 122nd St and N Council Rd,4,0,0,0,0,N/A
2154873,30-Oct-21,California,Sacramento,5560 Palm Ave,5,2,0,0,1,N/A
2155172,30-Oct-21,Florida,Saint Petersburg,1079 62nd Ave S,4,1,0,0,1,N/A
2155001,30-Oct-21,Texas,Texarkana,2315 Texas Blvd,9,1,0,0,2,N/A
2154283,29-Oct-21,New York,Poughkeepsie,32 Cannon St,5,0,0,0,2,N/A
2155826,29-Oct-21,Michigan,Kalamazoo,3082 S 9th St,4,0,0,0,0,N/A
2153285,28-Oct-21,Nevada,Las Vegas,3900 block of E Cheyenne Ave,4,0,0,0,0,N/A
2153779,28-Oct-21,Tennessee,Nashville,210 N 9th St,3,1,0,0,0,N/A
2150274,25-Oct-21,Idaho,Boise,350 N Milwaukee St,3,2,0,1,0,N/A
2154085,24-Oct-21,California,Gonzales,Foletta Rd,2,2,0,0,2,N/A
2150037,24-Oct-21,Mississippi,Crenshaw,413 Jones St,3,2,0,0,2,N/A
2148921,23-Oct-21,South Carolina,Florence,811 S Irby St,6,0,0,0,0,N/A
2148891,23-Oct-21,California,Ontario,700 block of E Bonnie Brae Ct,4,1,0,0,0,N/A
2148633,23-Oct-21,Georgia,Fort Valley,603 Carver Dr,7,1,0,0,0,N/A
2148282,22-Oct-21,Illinois,Chicago,7901 S Cottage Grove Ave,5,0,0,0,0,N/A
2148946,22-Oct-21,Washington,Renton,16420 SE 128th St,4,0,0,0,0,N/A
2148401,22-Oct-21,Maryland,Baltimore,3100 block of W North Ave,7,0,0,0,0,N/A
2147114,21-Oct-21,New York,Brooklyn,3008 Glenwood Rd,4,0,0,0,0,N/A
2147301,21-Oct-21,Washington,Tacoma,4258 Everett St,0,4,0,0,1,N/A
2147042,20-Oct-21,Michigan,Farwell,9539 S Harrison Ave,0,4,0,0,1,N/A
2145931,19-Oct-21,Wisconsin,Kenosha,610 40th Pl,2,2,0,1,0,N/A
2143277,17-Oct-21,Louisiana,Grambling,403 Main St,7,1,0,0,2,N/A
2143113,17-Oct-21,Missouri,Saint Louis,8600 block of Goodfellow Blvd,3,1,0,0,2,N/A
2143765,17-Oct-21,Texas,Houston,1900 block of Dolly Wright St,7,0,0,0,0,N/A
2143889,17-Oct-21,Colorado,Colorado Springs,1865 N Academy Blvd,5,0,0,0,0,N/A
2144160,17-Oct-21,Wisconsin,Racine,Yout St and Carter St,6,0,0,0,0,N/A
2143479,17-Oct-21,Arkansas,Pine Bluff,820 S Main St,8,1,1,0,0,N/A
2143499,17-Oct-21,Arkansas,Pine Bluff,University Dr and Pullen Ave,3,1,0,0,0,N/A
2143605,17-Oct-21,Mississippi,Jackson,3243 Medgar Evers Blvd,3,3,0,0,0,N/A
2142402,16-Oct-21,Texas,Killeen,308 S Second St,3,1,0,0,0,N/A
2142296,15-Oct-21,Alabama,Mobile,1621 Virginia St,5,0,0,0,3,N/A
2142092,14-Oct-21,Minnesota,Minneapolis,814 E Franklin Ave,4,1,0,0,0,N/A
2155043,14-Oct-21,Mississippi,Mccomb,1300 14th St,6,0,0,0,0,N/A
2139048,12-Oct-21,Florida,Naples,700 block of 99th Ave,3,1,2,0,3,N/A
2139674,12-Oct-21,Mississippi,Meridian,2000 block of 17th St,1,3,0,0,0,N/A
2139198,11-Oct-21,Georgia,Atlanta,4900 Delano Rd,6,0,0,0,0,N/A
2137321,10-Oct-21,South Carolina,Mc Coll (Mccoll),4181 Hwy 15-401,3,2,0,0,5,N/A
2137561,10-Oct-21,Iowa,Sioux City,427 Pierce St,4,0,0,0,0,N/A
2137198,10-Oct-21,Minnesota,Saint Paul,214 7th St W,12,1,3,0,3,N/A
2137179,10-Oct-21,Illinois,Chicago,1565 N Milwaukee Ave,4,0,0,1,1,N/A
2137555,10-Oct-21,Delaware,Dover,1500 block of Nathaniel Mitchell Rd,4,1,0,0,0,N/A
2136907,9-Oct-21,Louisiana,Livingston,17000 block of LA-444,3,2,1,0,1,N/A
2137291,9-Oct-21,Texas,Dallas,3000 block of South Blvd,4,0,0,0,0,N/A
2137575,9-Oct-21,New York,Albany,100 block of North Lake Ave,6,1,0,0,0,N/A
2137464,9-Oct-21,Colorado,Denver,7300 block of E 22nd Ave,3,1,0,0,0,N/A
2136230,8-Oct-21,Maryland,Baltimore,2600 block of Jefferson St,4,0,0,0,0,N/A
2136270,8-Oct-21,District of Columbia,Washington,1700 block of Independence Ave SE,3,1,0,0,0,N/A
2135536,8-Oct-21,Alabama,Montgomery,1800 block of Cotton Ct,3,1,0,0,0,N/A
2135508,7-Oct-21,Wisconsin,Milwaukee,W Cherry St and N 8th St,1,3,0,0,0,N/A
2134657,7-Oct-21,Illinois,Chicago,900 block of N Orleans St,4,0,0,0,0,N/A
2135498,7-Oct-21,Wisconsin,Milwaukee,2400 block of N 37th St,5,0,0,0,0,N/A
2135666,7-Oct-21,Louisiana,New Orleans,S Robertson St and Martin Luther King Jr Blvd,4,1,0,0,0,N/A
2134217,6-Oct-21,Maryland,Baltimore,1243 Patterson Park Ave,5,1,0,0,0,N/A
2134359,6-Oct-21,Louisiana,New Orleans,603 General Taylor,2,2,0,0,1,N/A
2136132,6-Oct-21,Ohio,Cleveland,9200 block of Marshall Ave,4,0,0,0,0,N/A
2135659,6-Oct-21,Ohio,Cleveland,Marshall Ave and E 93rd St,4,0,0,0,0,N/A
2133962,5-Oct-21,Illinois,Rockford,400 block of S Independence Ave,3,1,0,0,0,N/A
2133137,5-Oct-21,Minnesota,Saint Paul,922 Thomas Ave W,4,0,0,0,1,N/A
2132656,4-Oct-21,Minnesota,Minneapolis,626 W Broadway Ave,4,0,0,0,0,N/A
2131471,3-Oct-21,South Carolina,Bishopville,1113 Sumter Hwy,4,1,0,0,0,N/A
2131406,2-Oct-21,Texas,San Antonio,6222 S New Braunfels Ave,3,1,0,0,0,N/A
2130634,2-Oct-21,Colorado,Aurora,12230 E Colfax Ave,3,1,0,0,2,N/A
2130370,1-Oct-21,District of Columbia,Washington,Forrester St SW and Galveston Pl SW,5,1,0,0,0,N/A
2130763,1-Oct-21,Iowa,Cedar Rapids,525 33rd Ave SW,6,0,0,0,0,N/A
2128682,29-Sep-21,Illinois,Chicago,800 block of N Milwaukee Ave,4,0,1,0,0,N/A
2128023,28-Sep-21,Minnesota,Minneapolis,2700 block of Bloomington Ave,3,1,0,0,0,N/A
2127374,28-Sep-21,Illinois,Chicago,6500 block of S Calumet Ave,3,1,0,0,0,N/A
2126747,27-Sep-21,New York,New York (Manhattan),3964 10th Ave,4,0,1,0,1,N/A
2126450,27-Sep-21,Illinois,Chicago,826 N Ridgeway Ave,3,1,0,0,0,N/A
2125790,26-Sep-21,Illinois,Chicago,800 block of S Albany Ave,6,0,0,0,1,N/A
2125953,26-Sep-21,California,Oakland,1400 block of 8th Ave,4,0,0,0,0,N/A
2126261,26-Sep-21,Washington,Seattle (Des Moines),22855 Pacific Hwy S,3,3,0,0,1,N/A
2125613,25-Sep-21,New York,Utica,800 block of Mohawk St,4,0,0,0,0,N/A
2125444,25-Sep-21,Tennessee,Athens,Co Rd 60,1,4,0,0,2,N/A
2126241,25-Sep-21,Tennessee,Chattanooga,1124 Grove St,5,2,0,0,0,N/A
2125227,25-Sep-21,California,Riverside,6000 Block of Mariposa Ave,6,0,0,0,0,N/A
2124396,24-Sep-21,South Carolina,Aiken,749 Silver Bluff Rd,1,3,0,1,0,N/A
2124887,24-Sep-21,California,Los Angeles,11724 Wilmington Ave,4,0,0,0,2,N/A
2123395,23-Sep-21,Tennessee,Collierville,240 New Byhalia Rd,14,1,0,1,0,N/A
2123301,23-Sep-21,Pennsylvania,Philadelphia,38th St and Aspen St,4,0,0,0,0,N/A
2122565,22-Sep-21,North Carolina,Fayetteville,1100 block of Charlie Dr,2,2,0,0,0,N/A
2121381,21-Sep-21,District of Columbia,Washington,2200 block of Alabama Ave SE,5,0,0,0,0,N/A
2120940,20-Sep-21,Pennsylvania,Philadelphia,Broad St and Chew Ave,5,1,0,0,0,N/A
2121031,20-Sep-21,Missouri,Saint Louis,2000 block of St Charles St,3,1,0,0,0,N/A
2119583,19-Sep-21,New York,Rochester,300 block of Driving Park Ave,2,2,0,0,1,N/A
2119701,19-Sep-21,Florida,Miami,14900 block of Pierce St,4,0,0,0,1,N/A
2119736,19-Sep-21,California,Oakland,300 block of 17th St,3,1,0,0,0,N/A
2119745,19-Sep-21,Texas,Dallas,100 block of N Malcolm X Blvd,4,2,0,0,2,N/A
2119609,19-Sep-21,Illinois,Chicago,900 block of N Massasoit Ave,5,0,0,0,0,N/A
2119950,19-Sep-21,South Carolina,Yemassee,145 Yemassee Hwy,7,1,0,0,4,N/A
2119470,18-Sep-21,New York,Bronx,Teller Ave and E 172nd St,3,1,0,0,0,N/A
2119101,18-Sep-21,Illinois,Danville,3164 E Main St,2,2,0,0,2,N/A
2119478,18-Sep-21,Louisiana,Opelousas,500 block of Sapphire St,5,0,0,0,0,N/A
2118451,17-Sep-21,Georgia,Augusta,519 Broad St,4,0,0,0,2,N/A
2116343,14-Sep-21,Maryland,Baltimore,1700 block of N Milton Ave,4,0,0,0,0,N/A
2116205,14-Sep-21,Ohio,Cleveland,2747 Cedar Ave,6,0,0,0,0,N/A
2115522,13-Sep-21,Wisconsin,Milwaukee,3073 N Sherman Blvd,5,0,0,0,0,N/A
2115947,12-Sep-21,Minnesota,Saint Paul,7th St W and N Walnut St,0,4,0,0,1,N/A
2114626,12-Sep-21,Texas,Temple,900 block of S 24th St,4,0,0,0,1,N/A
2122103,12-Sep-21,Illinois,Blue Island,12200 block of S Irving Ave,2,2,0,0,0,N/A
2114481,12-Sep-21,Michigan,Detroit,2700 block of Halleck St,4,2,0,0,0,N/A
2114510,11-Sep-21,Alabama,Dothan,2000 Reeves St,5,0,0,0,0,N/A
2114583,11-Sep-21,New York,Utica,700 block of Noyes St,3,1,0,0,1,N/A
2113623,11-Sep-21,Illinois,Chicago,900 block of E 79th St,3,1,0,0,0,N/A
2113841,11-Sep-21,Illinois,Chicago,300 block of E Kensington Ave,4,2,0,0,0,N/A
2113769,11-Sep-21,New Jersey,Paterson,E 18th St and Fulton Pl,4,0,0,0,0,N/A
2112450,10-Sep-21,Florida,Orlando,5526 S Orange Blossom Trl,4,0,0,0,0,N/A
2111858,9-Sep-21,Illinois,East Saint Louis,510 Martin Luther King Dr,7,0,0,0,3,N/A
2112252,9-Sep-21,Alabama,Montgomery,1800 block of Cotton Court,3,1,0,0,0,N/A
2111895,8-Sep-21,Missouri,Saint Louis,4000 block of St Ferdinand Ave,4,0,0,0,0,N/A
2110346,7-Sep-21,Delaware,Wilmington,A St and New Castle Ave,4,0,0,0,0,N/A
2110077,7-Sep-21,Kansas,Wichita,351 N Mosley St,5,1,0,0,1,N/A
2109075,6-Sep-21,Georgia,Atlanta,868 Joseph E Boone Blvd NW,5,0,0,0,0,N/A
2108892,5-Sep-21,Missouri,Independence,116 W Lexington Ave,4,0,0,0,0,N/A
2108560,5-Sep-21,New York,Bronx,4848 White Plains Rd,4,0,0,0,0,N/A
2108414,5-Sep-21,Texas,Houston,7518 Imogene St,0,4,0,0,0,N/A
2108378,5-Sep-21,Georgia,Athens,E Clayton St and N Jackson St,6,0,0,0,1,N/A
2115336,5-Sep-21,Missouri,Wyatt,N/A,4,0,0,0,2,N/A
2108302,5-Sep-21,Florida,Lakeland,N Socrum Loop Rd and Fulton Green Rd,1,4,1,0,1,N/A
2109384,5-Sep-21,Ohio,Cincinnati,6308 Corbly Rd,4,0,0,0,0,N/A
2107828,4-Sep-21,Louisiana,Monroe,1600 block of Winnsboro Rd,3,1,0,0,0,N/A
2107916,4-Sep-21,Alabama,Birmingham,9164 Parkway E,2,2,0,0,4,N/A
2108406,4-Sep-21,Georgia,Warner Robins,Mauldon Ct and Dunmurry Pl,4,1,0,0,2,N/A
2107875,4-Sep-21,Pennsylvania,Pittsburgh,7300 block of Hamilton Ave,4,0,0,0,1,N/A
2107476,4-Sep-21,Illinois,Chicago,1400 block of S Tripp Ave,5,0,0,0,0,N/A
2107930,4-Sep-21,District of Columbia,Washington,700 block of Longfellow St NW,3,3,0,0,3,N/A
2107621,3-Sep-21,Texas,Austin,9345 US-290,3,1,0,0,0,N/A
2107168,3-Sep-21,New York,Syracuse,Nelson St and W Marcellus St,4,0,0,0,0,N/A
2107467,3-Sep-21,Louisiana,New Iberia,927 S Lewis St,3,1,0,0,0,N/A
2107198,2-Sep-21,New York,Niagara Falls,336 19th St,4,0,0,0,0,N/A
2104725,31-Aug-21,North Carolina,Elm City,3500 block of London Church Rd,2,2,0,0,1,N/A
2104181,30-Aug-21,Illinois,Normal,2000 block of Lambert Dr,3,2,0,1,0,N/A
2103256,29-Aug-21,Tennessee,Nashville,2621 Jefferson St,5,0,0,0,1,N/A
2102991,29-Aug-21,Nevada,Las Vegas,1750 S Rainbow Blvd,3,1,0,0,3,N/A
2103311,29-Aug-21,Wisconsin,Milwaukee,N 41st St and W Lloyd St,4,0,0,0,0,N/A
2103132,28-Aug-21,New York,Albany,Sherman St and Henry Johnson Blvd,5,0,0,0,0,N/A
2103035,28-Aug-21,California,San Diego,3100 block of Mission Blvd,4,0,0,0,0,N/A
2102694,28-Aug-21,Illinois,Chicago,2800 block of W 12th Pl,4,0,0,0,0,N/A
2102082,27-Aug-21,Pennsylvania,Sharon Hill,300 Calcon Hook Rd,4,1,0,0,5,N/A
2101199,27-Aug-21,California,Los Angeles,8400 block of Fountain Ave,4,0,0,0,0,N/A
2101774,27-Aug-21,West Virginia,Huntington,300 block of Oney Ave,2,2,0,0,1,N/A
2100578,26-Aug-21,Minnesota,Minneapolis,3006 Lyndale Ave,7,0,0,0,0,N/A
2098246,23-Aug-21,Illinois,Chicago,W Wilson Ave and N Sheridan Rd,4,0,0,0,0,N/A
2097075,22-Aug-21,Illinois,Chicago,3400 block of W Lake St,4,1,0,0,0,N/A
2098321,22-Aug-21,Oregon,Portland,322 NW Everett St,5,0,0,0,0,N/A
2097481,22-Aug-21,Illinois,Carbondale,501 W Cherry St,3,1,0,0,0,N/A
2097494,22-Aug-21,Colorado,Denver,19th St and Blake St,5,1,0,0,0,N/A
2097271,22-Aug-21,Michigan,Grand Rapids,1500 block of Linden Ave SE,3,1,0,0,0,N/A
2096687,21-Aug-21,Illinois,Chicago,3500 block of W Walnut St,4,0,0,0,0,N/A
2097063,21-Aug-21,Illinois,Chicago,1600 block of E 87th Pl,5,1,0,0,0,N/A
2095800,20-Aug-21,Michigan,Flint,2905 Saginaw St,3,1,0,0,0,N/A
2095116,19-Aug-21,Illinois,Chicago,300 block of E 47th St,4,0,0,0,0,N/A
2095394,19-Aug-21,Maryland,Edgewood,1700 block of Crimson Tree Way,3,1,0,0,0,N/A
2095087,19-Aug-21,Pennsylvania,Philadelphia,5100 block of Germantown Ave,4,1,0,0,0,N/A
2094421,18-Aug-21,Maryland,Germantown,19575 Scenery Dr,3,1,0,0,1,N/A
2094457,18-Aug-21,North Carolina,Durham,Ridgeway Ave and Wabash St,3,1,0,0,0,N/A
2094071,18-Aug-21,Ohio,Youngstown,619 Samuel Ave,4,2,0,0,0,N/A
2094035,18-Aug-21,California,Los Angeles,W Jefferson Blvd and Culver Blvd,4,0,0,0,1,N/A
2093581,17-Aug-21,New York,Brooklyn,422 Mother Gaston Blvd,5,0,0,0,0,N/A
2092469,16-Aug-21,New York,Brooklyn,927 DeKalb Ave,8,0,0,0,0,N/A
2092227,16-Aug-21,Michigan,Detroit,4421 Central Ave,3,1,0,0,0,N/A
2091597,15-Aug-21,Texas,San Antonio,1621 S New Braunfels Ave,2,3,0,0,2,N/A
2091489,15-Aug-21,Illinois,Chicago,1300 block of E 75th St,4,0,0,0,0,N/A
2091531,14-Aug-21,Indiana,Indianapolis,Wheeler St and E 28th St,3,1,0,0,0,N/A
2090949,14-Aug-21,New York,Brooklyn,Lexington Ave and Marcy Ave,4,0,0,0,0,N/A
2090971,14-Aug-21,Ohio,Akron,271 Maiden Ln,5,0,0,0,0,N/A
2090777,14-Aug-21,Indiana,Indianapolis,Lafayette Rd and W 38th St,4,1,0,0,0,N/A
2090924,14-Aug-21,New Jersey,Trenton,875 New Willow St,4,0,0,0,0,N/A
2092110,14-Aug-21,Texas,Wichita Falls,2406 Sheppard Access Rd,4,0,0,0,0,N/A
2089972,13-Aug-21,Nevada,Las Vegas,2601 E Sunset Rd,6,0,0,1,0,N/A
2088659,11-Aug-21,Pennsylvania,Philadelphia,5500 Rising Sun Ave,4,1,0,0,0,N/A
2087433,10-Aug-21,Oregon,Portland,NE Milton St,4,2,0,0,0,N/A
2089557,10-Aug-21,Mississippi,Clarksdale,N/A,2,2,0,0,0,N/A
2086148,9-Aug-21,Massachusetts,Boston,27 Irma St,5,1,0,0,1,N/A
2086236,9-Aug-21,Michigan,Flint,3201 Hammerberg Rd,4,2,0,0,1,N/A
2085396,8-Aug-21,New York,Brooklyn,101 Wortman Ave,2,3,0,0,0,N/A
2085388,8-Aug-21,Illinois,Chicago,1800 block of W 87th St,5,1,1,0,1,N/A
2085401,8-Aug-21,Illinois,Chicago,8300 block of S Halsted St,4,1,0,0,0,N/A
2085489,8-Aug-21,Texas,Houston,2504 FM 1960 Rd E,5,1,0,0,0,N/A
2085438,8-Aug-21,District of Columbia,Washington,3600 block of New York Ave NE,4,0,0,0,0,N/A
2085542,8-Aug-21,Louisiana,New Orleans,700 block of Bourbon St,5,0,0,0,1,N/A
2085256,7-Aug-21,Alabama,Montgomery,200 block of John Morris Ave,4,0,0,0,0,N/A
2085071,7-Aug-21,Illinois,Chicago,211 S Maplewood Ave,4,0,0,0,0,N/A
2084884,7-Aug-21,Virginia,Norfolk,700 block of Granby St,4,0,0,0,0,N/A
2084889,6-Aug-21,Tennessee,Nashville,1000 block of 43rd Ave North,4,0,0,0,0,N/A
2082957,4-Aug-21,Pennsylvania,Philadelphia,3653 Germantown Ave,4,0,0,0,0,N/A
2081884,3-Aug-21,Illinois,Urbana,1204 W Church St,3,1,0,0,0,N/A
2081131,2-Aug-21,South Carolina,Greenwood,101 Heddy Rd,1,3,0,0,1,N/A
2080733,2-Aug-21,South Carolina,Columbia,6908 Two Notch Rd,9,0,0,0,0,N/A
2080390,1-Aug-21,Texas,Nacogdoches,1400 block of Dolph St,3,1,0,0,5,N/A
2080536,1-Aug-21,Rhode Island,Providence,77 Reservoir Ave,5,0,0,0,0,N/A
